Data ID,Temperature 1,Temperature 2,Temperature 3,Temperature 4,Pressure 1,Pressure 2,Pressure 3,Flow 1,Flow 2,Flow 3,Current 1,Current 2,Switch 1,Switch 2,Switch 3,Output 1,Output 2
2018-01-21 23:32:58.628854,36.877331132704185,30.31787223674933,38.41842653831143,,10.767424164566734,10.259678234143706,10.715804206507295,2.7155598172773607,2.2850105056290344,2.8330451111848904,5.026579999861711,5.687175554564611,True,True,True,54.77875528507376,34.90400892334839
2018-01-21 23:33:08.629581,8.065720422170147,15.518755747452733,40.96174117591503,,10.178143378710484,10.915016031845642,10.18419449479946,2.5946112190683235,2.172404295273057,2.075012813635456,5.349189482351278,5.145873316479433,True,True,True,85.90112430969272,84.15766006873763
2018-01-21 23:35:39.518429,21.93587187654085,2.0976914201347165,21.58354823782779,-0.8272523834788226,44.83693129851045,,,,,,10.948744431535207,10.500555264793869,10.906993134275105,2.3112796668813,2.924279471847005,2.429338901308312,5.906492700468328,5.047101084802015,True,True,True,29.009775981944102,93.69001433573902
2018-01-21 23:35:49.519027,38.54501974372615,1.8948114885927776,25.577980668915366,27.790580416615022,-3.542786433563573,20.290240995650265,30.14395225994133,41.61163988662583,,,10.793177537719831,10.66026419725515,10.300765554722995,2.354111233755297,2.1481386816319032,2.2829107901133563,5.515523151842779,5.4157151646183825,True,True,True,73.76422763192747,83.29958369068675
2018-01-21 23:35:59.519587,0.25961396758518607,12.10074935920753,43.90028391462881,35.49156192238504,20.500622720523676,31.232242005820275,,,,,10.139386512134964,10.220312508989837,10.458344226969647,2.047323138216179,2.303446472113611,2.619188034101498,5.336998224564234,5.18200829898392,True,True,True,47.87838725950438,16.301556038171846
2018-01-21 23:36:09.520089,1.736434229521243,26.727441725707468,5.172314979300889,,,,,,,,10.15090366623682,10.467887699897563,10.20324409079167,2.559974429516529,2.8761869399546436,2.6599916031045696,5.3532672717858345,5.98961557944113,True,True,True,64.36522475956636,24.984949284208415
2018-01-21 23:36:19.520613,38.69353676605447,-4.92862093263038,25.808438975090112,21.2927522156014,,,,,,,10.67236240387546,10.920556537905096,10.632122995046606,2.316675330546544,2.8173538521678005,2.198756283776709,5.0174424210876865,5.891980238060016,True,True,True,23.730241964603593,31.767271257209575
2018-01-21 23:36:29.521113,13.602185369733888,8.751905901192686,0.7650395610272351,,,,,,,,10.801540278095457,10.082833009416664,10.20111530504466,2.345494441814659,2.793384224539938,2.0394217511941775,5.807173455379608,5.732560307524109,True,True,True,22.612365869870327,16.97804065570773
2018-01-21 23:38:45.093324,1.684622107773314,22.684672373892415,25.901823261545513,11.578565779344125,-4.909927060278964,33.54211784577702,4.80970222855882,28.120828254565183,,,10.49202184293421,10.511374905191179,10.130983311891708,2.299448490473806,2.293514990523656,2.7610178543890864,5.321754975290212,5.424921082335899,True,True,True,95.88090886380151,86.916743898337
2018-01-21 23:41:07.646795,32.87657559520049,30.176268207664016,32.85254725778796,6.6178893857503684,40.0292005461151,-2.3652498270107856,0.46874791873684885,,,,10.624346582921786,10.810426238204025,10.403618906050642,2.8251022704070436,2.1599521637342622,2.741541396854258,5.919859436145803,5.739205549853625,True,True,True,71.79188215033172,10.686788725978227
2018-01-21 23:41:54.242808,17.049887916152038,32.38924196527665,5.268052547122508,16.51006982719757,-0.5607305165258154,1.980779187876113,44.91198466102892,,,,10.940196090180994,10.376742909660013,10.640973456640962,2.3948038074299394,2.505214789656272,2.0936736521165438,5.680254946321386,5.956800478820792,True,True,True,42.23854907327836,11.879094861899398
2018-01-21 23:43:12.103336,-0.04413488092595674,6.106085640138019,21.696220030043687,44.02772244904108,-0.9678922788328448,34.532090343740144,38.686902300135394,7.330420750884125,23.635270111550433,,10.603751775661086,10.90723415278076,10.804733736132588,2.7501746708826995,2.4753278688733538,2.937156411083872,5.520513959715286,5.121806868725391,True,True,True,26.6830575982328,35.82808515198675
