Data ID,Temperature 1,Temperature 2,Temperature 3,Temperature 4,Temperature 5,Temperature 6,Temperature 7,Temperature 8,Temperature 9,Temperature 10,Pressure 1,Pressure 2,Pressure 3,Flow 1,Flow 2,Flow 3,Current 1,Current 2,Switch 1,Switch 2,Switch 3,Output 1,Output 2
2018-03-28 20:59:39,40.184281138110485,33.094456684768296,3.4960917197005,16.357337591419224,3.555712373914126,11.303706906767125,28.831245222281538,24.509489324712508,-0.8749234752588055,6.063107452024596,10.691894208735905,10.130884794906324,10.51160042958983,2.669770388781758,2.750199257885167,2.1576379571193107,5.760505086872332,5.507163268278312,True,True,True,58.478027982389044,70.8399235561973
2018-03-28 20:59:49,-3.0880174529948134,0.19608264423370692,6.4883588412763356,,,,,,,,10.210516577913284,10.908657989960373,10.682293308140261,2.1071268916673014,2.3944871090335087,2.1187295873373633,5.011735887064374,5.8153873764670445,True,True,True,11.96106845028548,1.479065900391186
2018-03-28 20:59:59,14.657007656088222,19.712270030760504,26.602897773986026,35.34865367929187,44.51733510513795,12.843348555302846,,,,,10.816563189056348,10.108832891633952,10.773287871706621,2.828517180752429,2.3057834083107647,2.7170526671634683,5.786129055848484,5.046370879109669,True,True,True,4.838263035675493,45.06055182850347
2018-03-28 21:00:09,-4.671923075969648,7.612280643509527,,,,,,,,,10.287142682646463,10.631199022238778,10.53565422989703,2.4831551135523116,2.2305675191368843,2.5276892177494226,5.442592895071086,5.935864603619256,True,True,True,1.3239151896096555,53.960822581271096
2018-03-28 21:00:19,-0.34913927437272374,33.39832700102538,32.05555016000901,,,,,,,,10.251023308944804,10.415820456245184,10.662331004022008,2.4082695059550465,2.223677624155262,2.3224743705762796,5.11372806879373,5.971733217225199,True,True,True,61.81178278387863,41.288977555769584
2018-03-28 21:00:29,14.618776494366667,0.575607943177868,36.42023859741179,7.7900357487305385,16.96618085240018,24.743887699939997,2.9182982003842053,11.705684957303411,,,10.971979381167602,10.785003241311049,10.24545986203691,2.752393541091388,2.2592859621995114,2.9059889804573023,5.872329207244332,5.295126014961138,True,True,True,75.1228175030399,9.742087788503575
2018-03-28 21:00:39,31.715167557661637,41.716354220962394,1.357821703264693,10.593663267871605,29.535853450971935,41.51878040828401,,,,,10.965450708023049,10.728751509170563,10.945564142887177,2.022099728340433,2.9449586370742566,2.114569527183879,5.954147708076922,5.088880504201949,True,True,True,63.087165044131716,73.15341826786215
2018-03-28 21:00:49,31.001183860406364,38.99938037000699,37.132312375285906,25.290246693878508,30.102677706722915,44.3352110017928,,,,,10.918932299285501,10.675943735159127,10.689970622289094,2.1267077050606775,2.554651812751617,2.5948396675661365,5.266117055107693,5.1564529280170905,True,True,True,39.09271516188907,80.03607869438284
2018-03-28 21:00:59,39.990820377948246,34.193454893686635,32.22419603433321,36.52546921384614,,,,,,,10.10576520585924,10.967795977021332,10.819985352189159,2.3802616960259417,2.5622803735913413,2.166122142871199,5.890328883540954,5.460856684983071,True,True,True,4.128473710297516,23.914247062954612
2018-03-28 21:01:09,6.106341765599886,-2.8017896332625982,37.81090812123281,40.22367208673057,-4.036755560302825,26.177625868576854,23.78216298706419,,,,10.420556544275849,10.121690743722104,10.192379517776127,2.9417737106646134,2.0355490054180665,2.4774703151196777,5.204875613121451,5.862537964534107,True,True,True,10.434302349783827,19.186625854138796
